age,mass,Lbol,teff,logg,radius
0.0000,0.287,0.474,3487.,2.546,4.7277
0.0000,0.319,0.607,3568.,2.499,5.2633
0.0000,0.355,0.745,3667.,2.455,5.8441
0.0000,0.387,0.853,3739.,2.419,6.3641
0.0000,0.423,0.959,3803.,2.381,6.9455
0.0000,0.460,1.053,3857.,2.347,7.5301
0.0000,0.494,1.133,3898.,2.317,8.0775
0.0000,0.526,1.202,3933.,2.291,8.5944
0.0000,0.072,-1.152,2701.,3.130,1.2119
0.0000,0.069,-1.192,2696.,3.149,1.1626
0.0000,0.071,-1.168,2699.,3.138,1.1915
0.0000,0.073,-1.146,2702.,3.127,1.2207
0.0000,0.231,0.184,3275.,2.634,3.8388
0.0000,0.072,-1.152,2701.,3.130,1.2119
0.0000,0.494,1.132,3898.,2.317,8.0775
0.0000,0.060,-1.335,2677.,3.216,1.0004
0.0000,0.062,-1.302,2681.,3.201,1.0353
0.0000,0.064,-1.268,2685.,3.184,1.0734
0.0000,0.066,-1.238,2689.,3.170,1.1083
0.0000,0.068,-1.213,2693.,3.159,1.1376
0.0000,0.070,-1.184,2697.,3.145,1.1722
0.0000,0.071,-1.174,2698.,3.140,1.1846
0.0000,0.072,-1.161,2700.,3.134,1.2006
0.0000,0.072,-1.159,2700.,3.134,1.2031
0.0000,0.073,-1.137,2702.,3.123,1.2315
0.0000,0.074,-1.126,2704.,3.118,1.2463
0.0000,0.075,-1.116,2705.,3.113,1.2596
0.0000,0.076,-1.107,2706.,3.109,1.2720
0.0000,0.077,-1.096,2707.,3.103,1.2876
0.0000,0.078,-1.082,2708.,3.097,1.3063
0.0000,0.079,-1.069,2710.,3.091,1.3254
0.0000,0.080,-1.054,2712.,3.084,1.3459
0.0000,0.081,-1.038,2713.,3.076,1.3690
0.0000,0.083,-1.020,2716.,3.068,1.3958
0.0000,0.085,-1.000,2718.,3.058,1.4266
0.0000,0.087,-0.976,2721.,3.047,1.4627
0.0000,0.090,-0.949,2725.,3.035,1.5053
0.0000,0.092,-0.918,2729.,3.021,1.5545
0.0000,0.096,-0.883,2734.,3.005,1.6126
0.0000,0.100,-0.843,2740.,2.987,1.6813
0.0000,0.105,-0.797,2749.,2.967,1.7621
0.0000,0.110,-0.743,2762.,2.945,1.8551
0.0000,0.117,-0.681,2781.,2.919,1.9679
0.0000,0.125,-0.609,2805.,2.892,2.0993
0.0000,0.135,-0.528,2835.,2.861,2.2573
0.0000,0.146,-0.441,2869.,2.827,2.4372
0.0000,0.157,-0.352,2909.,2.796,2.6267
0.0000,0.170,-0.250,2968.,2.763,2.8368
0.0000,0.188,-0.113,3056.,2.721,3.1315
0.0000,0.208,0.033,3162.,2.678,3.4633
0.0000,0.258,0.333,3387.,2.590,4.2608
0.0000,0.287,0.474,3487.,2.546,4.7277
0.0000,0.319,0.607,3568.,2.499,5.2633
0.0000,0.355,0.745,3666.,2.455,5.8441
0.0000,0.387,0.853,3738.,2.419,6.3641
0.0000,0.423,0.959,3803.,2.381,6.9455
0.0000,0.460,1.053,3857.,2.347,7.5300
0.0000,0.526,1.202,3932.,2.291,8.5944
0.0000,0.072,-1.152,2701.,3.130,1.2119
0.0000,0.073,-1.146,2702.,3.127,1.2207
0.0000,0.231,0.184,3276.,2.634,3.8388
0.0000,0.069,-1.192,2696.,3.149,1.1626
0.0000,0.071,-1.168,2699.,3.138,1.1915
0.0000,0.072,-1.152,2701.,3.130,1.2119
0.0000,0.494,1.132,3897.,2.317,8.0774
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.423,0.958,3803.,2.381,6.9454
0.0000,0.231,0.184,3276.,2.634,3.8388
0.0000,0.066,-1.237,2689.,3.170,1.1083
0.0000,0.072,-1.152,2701.,3.130,1.2119
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.087,-0.976,2721.,3.047,1.4627
0.0000,0.231,0.185,3276.,2.634,3.8388
0.0000,0.072,-1.152,2701.,3.130,1.2119
0.0000,0.188,-0.113,3057.,2.721,3.1315
0.0000,0.355,0.745,3666.,2.455,5.8440
0.0000,0.423,0.958,3802.,2.381,6.9454
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.072,-1.152,2701.,3.130,1.2119
0.0000,0.060,-1.335,2677.,3.216,1.0004
0.0000,0.062,-1.302,2681.,3.201,1.0353
0.0000,0.064,-1.268,2685.,3.184,1.0734
0.0000,0.068,-1.212,2693.,3.159,1.1376
0.0000,0.070,-1.184,2697.,3.145,1.1722
0.0000,0.071,-1.174,2699.,3.140,1.1846
0.0000,0.072,-1.161,2700.,3.134,1.2006
0.0000,0.072,-1.159,2701.,3.134,1.2031
0.0000,0.073,-1.137,2703.,3.123,1.2315
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.075,-1.116,2705.,3.113,1.2596
0.0000,0.076,-1.107,2706.,3.109,1.2720
0.0000,0.077,-1.096,2707.,3.103,1.2876
0.0000,0.078,-1.082,2708.,3.097,1.3063
0.0000,0.079,-1.069,2710.,3.091,1.3254
0.0000,0.080,-1.054,2712.,3.084,1.3459
0.0000,0.081,-1.038,2714.,3.076,1.3690
0.0000,0.083,-1.020,2716.,3.068,1.3958
0.0000,0.085,-1.000,2718.,3.058,1.4267
0.0000,0.090,-0.949,2725.,3.035,1.5053
0.0000,0.092,-0.918,2729.,3.021,1.5546
0.0000,0.096,-0.883,2734.,3.005,1.6126
0.0000,0.100,-0.843,2740.,2.987,1.6813
0.0000,0.105,-0.796,2749.,2.967,1.7621
0.0000,0.110,-0.743,2763.,2.945,1.8551
0.0000,0.117,-0.680,2781.,2.919,1.9680
0.0000,0.125,-0.609,2805.,2.892,2.0994
0.0000,0.135,-0.528,2835.,2.861,2.2573
0.0000,0.146,-0.440,2870.,2.827,2.4373
0.0000,0.157,-0.351,2910.,2.796,2.6267
0.0000,0.170,-0.249,2969.,2.763,2.8369
0.0000,0.208,0.034,3163.,2.678,3.4633
0.0000,0.258,0.333,3388.,2.590,4.2608
0.0000,0.287,0.474,3487.,2.546,4.7277
0.0000,0.319,0.607,3568.,2.499,5.2633
0.0000,0.387,0.853,3738.,2.419,6.3640
0.0000,0.460,1.053,3855.,2.347,7.5299
0.0000,0.526,1.201,3931.,2.291,8.5942
0.0000,0.066,-1.237,2689.,3.170,1.1083
0.0000,0.231,0.185,3276.,2.634,3.8388
0.0000,0.072,-1.152,2701.,3.130,1.2119
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.423,0.958,3802.,2.381,6.9453
0.0000,0.069,-1.192,2696.,3.149,1.1627
0.0000,0.071,-1.168,2699.,3.138,1.1915
0.0000,0.188,-0.112,3058.,2.721,3.1315
0.0000,0.231,0.185,3277.,2.634,3.8388
0.0000,0.494,1.132,3896.,2.317,8.0772
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.072,-1.152,2701.,3.130,1.2119
0.0000,0.087,-0.976,2721.,3.047,1.4627
0.0000,0.066,-1.237,2689.,3.170,1.1083
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.231,0.185,3277.,2.634,3.8388
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.423,0.958,3801.,2.381,6.9453
0.0000,0.355,0.745,3666.,2.455,5.8440
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.231,0.185,3277.,2.634,3.8388
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.423,0.958,3801.,2.381,6.9452
0.0000,0.087,-0.976,2721.,3.047,1.4628
0.0000,0.066,-1.237,2689.,3.170,1.1083
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.231,0.185,3277.,2.634,3.8389
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.188,-0.112,3059.,2.721,3.1316
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.423,0.957,3800.,2.381,6.9452
0.0000,0.231,0.185,3277.,2.634,3.8389
0.0000,0.355,0.745,3665.,2.455,5.8440
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.066,-1.237,2689.,3.170,1.1083
0.0000,0.087,-0.976,2721.,3.047,1.4628
0.0000,0.387,0.852,3736.,2.419,6.3639
0.0000,0.231,0.185,3278.,2.634,3.8389
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.423,0.957,3800.,2.381,6.9452
0.0000,0.231,0.185,3278.,2.634,3.8389
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.066,-1.237,2690.,3.170,1.1083
0.0000,0.355,0.744,3665.,2.455,5.8440
0.0000,0.423,0.957,3800.,2.381,6.9451
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.231,0.186,3278.,2.634,3.8389
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.060,-1.334,2677.,3.216,1.0005
0.0000,0.062,-1.302,2681.,3.201,1.0353
0.0000,0.064,-1.268,2685.,3.184,1.0734
0.0000,0.068,-1.212,2693.,3.158,1.1376
0.0000,0.070,-1.184,2697.,3.145,1.1723
0.0000,0.071,-1.173,2699.,3.140,1.1847
0.0000,0.072,-1.161,2701.,3.134,1.2006
0.0000,0.072,-1.159,2701.,3.134,1.2031
0.0000,0.073,-1.137,2703.,3.123,1.2316
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.075,-1.116,2705.,3.113,1.2596
0.0000,0.076,-1.107,2706.,3.109,1.2720
0.0000,0.077,-1.096,2707.,3.103,1.2877
0.0000,0.078,-1.082,2709.,3.097,1.3063
0.0000,0.079,-1.069,2710.,3.091,1.3255
0.0000,0.080,-1.054,2712.,3.084,1.3459
0.0000,0.081,-1.038,2714.,3.076,1.3690
0.0000,0.083,-1.020,2716.,3.068,1.3959
0.0000,0.085,-0.999,2718.,3.058,1.4267
0.0000,0.090,-0.948,2725.,3.035,1.5053
0.0000,0.092,-0.918,2729.,3.021,1.5546
0.0000,0.096,-0.883,2734.,3.005,1.6126
0.0000,0.100,-0.843,2740.,2.987,1.6814
0.0000,0.105,-0.796,2750.,2.967,1.7622
0.0000,0.110,-0.743,2763.,2.945,1.8552
0.0000,0.117,-0.680,2782.,2.919,1.9680
0.0000,0.125,-0.609,2806.,2.892,2.0994
0.0000,0.135,-0.527,2836.,2.861,2.2574
0.0000,0.146,-0.440,2871.,2.827,2.4374
0.0000,0.157,-0.350,2912.,2.795,2.6268
0.0000,0.170,-0.248,2971.,2.763,2.8370
0.0000,0.208,0.035,3165.,2.678,3.4634
0.0000,0.258,0.334,3389.,2.590,4.2609
0.0000,0.287,0.474,3488.,2.546,4.7277
0.0000,0.319,0.607,3568.,2.499,5.2633
0.0000,0.460,1.051,3853.,2.347,7.5296
0.0000,0.526,1.199,3927.,2.291,8.5937
0.0000,0.087,-0.976,2722.,3.047,1.4628
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.066,-1.237,2690.,3.170,1.1083
0.0000,0.231,0.186,3278.,2.634,3.8389
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.423,0.957,3799.,2.381,6.9451
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.066,-1.237,2690.,3.170,1.1083
0.0000,0.069,-1.191,2696.,3.149,1.1627
0.0000,0.071,-1.168,2700.,3.138,1.1915
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.066,-1.237,2690.,3.170,1.1083
0.0000,0.494,1.130,3893.,2.317,8.0768
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.231,0.186,3278.,2.634,3.8389
0.0000,0.066,-1.237,2690.,3.170,1.1083
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.423,0.957,3799.,2.381,6.9451
0.0000,0.355,0.744,3665.,2.455,5.8439
0.0000,0.087,-0.976,2722.,3.047,1.4628
0.0000,0.231,0.186,3279.,2.634,3.8389
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.066,-1.237,2690.,3.170,1.1083
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.231,0.186,3279.,2.634,3.8389
0.0000,0.423,0.957,3799.,2.381,6.9450
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.066,-1.237,2690.,3.170,1.1083
0.0000,0.231,0.186,3279.,2.634,3.8389
0.0000,0.087,-0.976,2722.,3.047,1.4628
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.355,0.744,3664.,2.455,5.8439
0.0000,0.423,0.956,3798.,2.381,6.9450
0.0000,0.188,-0.111,3061.,2.721,3.1317
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.231,0.186,3279.,2.634,3.8390
0.0000,0.072,-1.152,2701.,3.130,1.2120
0.0000,0.387,0.851,3735.,2.419,6.3638
0.0000,0.066,-1.237,2690.,3.170,1.1083
0.0000,0.231,0.186,3279.,2.634,3.8390
0.0000,0.423,0.956,3798.,2.381,6.9449
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.231,0.186,3279.,2.634,3.8390
0.0000,0.087,-0.976,2722.,3.047,1.4628
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.423,0.956,3798.,2.381,6.9449
0.0000,0.066,-1.237,2690.,3.170,1.1083
0.0000,0.355,0.744,3664.,2.455,5.8439
0.0000,0.073,-1.145,2702.,3.127,1.2207
0.0000,0.231,0.186,3280.,2.634,3.8390
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.170,-0.247,2972.,2.763,2.8371
0.0000,0.423,0.956,3797.,2.381,6.9449
0.0000,0.231,0.186,3280.,2.634,3.8390
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.087,-0.975,2722.,3.047,1.4628
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.231,0.187,3280.,2.634,3.8390
0.0000,0.117,-0.679,2783.,2.919,1.9681
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.423,0.956,3797.,2.381,6.9448
0.0000,0.355,0.744,3664.,2.455,5.8439
0.0000,0.231,0.187,3280.,2.634,3.8390
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.423,0.956,3797.,2.381,6.9448
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.231,0.187,3280.,2.634,3.8390
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.087,-0.975,2722.,3.047,1.4628
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.231,0.187,3280.,2.634,3.8390
0.0000,0.355,0.744,3664.,2.455,5.8439
0.0000,0.423,0.955,3796.,2.381,6.9448
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.258,0.335,3390.,2.590,4.2609
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.231,0.187,3280.,2.634,3.8390
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.423,0.955,3796.,2.381,6.9448
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.231,0.187,3281.,2.634,3.8390
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.258,0.335,3390.,2.590,4.2610
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.087,-0.975,2722.,3.047,1.4628
0.0000,0.231,0.187,3281.,2.634,3.8390
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.355,0.744,3663.,2.455,5.8438
0.0000,0.423,0.955,3796.,2.381,6.9447
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.231,0.187,3281.,2.634,3.8390
0.0000,0.423,0.955,3796.,2.381,6.9447
0.0000,0.071,-1.173,2699.,3.140,1.1847
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.231,0.187,3281.,2.634,3.8391
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.087,-0.975,2722.,3.047,1.4629
0.0000,0.231,0.187,3281.,2.634,3.8391
0.0000,0.355,0.744,3663.,2.455,5.8438
0.0000,0.423,0.955,3795.,2.381,6.9447
0.0000,0.258,0.335,3391.,2.590,4.2610
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.231,0.187,3281.,2.634,3.8391
0.0000,0.494,1.128,3887.,2.317,8.0762
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.423,0.955,3795.,2.381,6.9446
0.0000,0.060,-1.334,2677.,3.216,1.0005
0.0000,0.062,-1.302,2681.,3.201,1.0353
0.0000,0.064,-1.267,2686.,3.184,1.0735
0.0000,0.068,-1.212,2694.,3.158,1.1377
0.0000,0.070,-1.183,2698.,3.145,1.1723
0.0000,0.072,-1.160,2701.,3.134,1.2007
0.0000,0.072,-1.159,2701.,3.134,1.2031
0.0000,0.073,-1.137,2703.,3.123,1.2316
0.0000,0.075,-1.116,2705.,3.113,1.2597
0.0000,0.076,-1.107,2706.,3.109,1.2721
0.0000,0.077,-1.095,2708.,3.103,1.2877
0.0000,0.078,-1.082,2709.,3.097,1.3064
0.0000,0.079,-1.068,2711.,3.091,1.3255
0.0000,0.080,-1.054,2712.,3.084,1.3460
0.0000,0.081,-1.038,2714.,3.076,1.3691
0.0000,0.083,-1.020,2716.,3.068,1.3959
0.0000,0.085,-0.999,2719.,3.058,1.4268
0.0000,0.090,-0.948,2726.,3.035,1.5054
0.0000,0.092,-0.917,2730.,3.021,1.5547
0.0000,0.096,-0.882,2735.,3.005,1.6127
0.0000,0.100,-0.842,2741.,2.987,1.6815
0.0000,0.105,-0.795,2751.,2.967,1.7623
0.0000,0.110,-0.742,2765.,2.945,1.8553
0.0000,0.125,-0.608,2808.,2.892,2.0996
0.0000,0.135,-0.526,2838.,2.861,2.2576
0.0000,0.146,-0.438,2873.,2.827,2.4376
0.0000,0.157,-0.348,2915.,2.795,2.6270
0.0000,0.208,0.037,3169.,2.678,3.4636
0.0000,0.287,0.475,3488.,2.546,4.7278
0.0000,0.319,0.607,3567.,2.499,5.2632
0.0000,0.460,1.049,3847.,2.347,7.5290
0.0000,0.526,1.196,3920.,2.291,8.5928
0.0000,0.231,0.187,3281.,2.634,3.8391
0.0000,0.087,-0.975,2722.,3.047,1.4629
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.423,0.955,3795.,2.381,6.9446
0.0000,0.231,0.187,3281.,2.634,3.8391
0.0000,0.355,0.743,3663.,2.455,5.8438
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.069,-1.191,2697.,3.149,1.1627
0.0000,0.071,-1.168,2700.,3.138,1.1916
0.0000,0.231,0.187,3282.,2.634,3.8391
0.0000,0.423,0.955,3795.,2.381,6.9446
0.0000,0.074,-1.126,2704.,3.118,1.2464
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.087,-0.975,2722.,3.047,1.4629
0.0000,0.231,0.188,3282.,2.634,3.8391
0.0000,0.355,0.743,3663.,2.455,5.8438
0.0000,0.423,0.955,3794.,2.381,6.9446
0.0000,0.231,0.188,3282.,2.634,3.8391
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.231,0.188,3282.,2.634,3.8391
0.0000,0.423,0.954,3794.,2.381,6.9445
0.0000,0.087,-0.975,2722.,3.047,1.4629
0.0000,0.231,0.188,3282.,2.634,3.8391
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.423,0.954,3794.,2.381,6.9445
0.0000,0.188,-0.109,3064.,2.721,3.1319
0.0000,0.355,0.743,3663.,2.455,5.8438
0.0000,0.387,0.850,3732.,2.419,6.3635
0.0000,0.231,0.188,3282.,2.634,3.8391
0.0000,0.231,0.188,3282.,2.634,3.8391
0.0000,0.423,0.954,3794.,2.381,6.9445
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.072,-1.152,2702.,3.130,1.2120
0.0000,0.258,0.335,3391.,2.590,4.2610
0.0000,0.073,-1.145,2702.,3.127,1.2208
0.0000,0.087,-0.975,2722.,3.047,1.4629
0.0000,0.231,0.188,3282.,2.634,3.8391
0.0000,0.423,0.954,3793.,2.381,6.9445
0.0000,0.170,-0.246,2975.,2.763,2.8372
0.0000,0.355,0.743,3662.,2.455,5.8437
0.0000,0.231,0.188,3282.,2.634,3.8391
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.423,0.954,3793.,2.381,6.9445
0.0000,0.423,0.954,3793.,2.381,6.9444
0.0000,0.231,0.188,3282.,2.634,3.8391
0.0000,0.117,-0.678,2784.,2.919,1.9682
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.423,0.954,3793.,2.381,6.9444
0.0000,0.231,0.188,3282.,2.634,3.8391
0.0000,0.087,-0.975,2722.,3.047,1.4629
0.0000,0.355,0.743,3662.,2.455,5.8437
0.0000,0.231,0.188,3283.,2.634,3.8391
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.423,0.954,3793.,2.381,6.9444
0.0000,0.231,0.188,3283.,2.634,3.8392
0.0000,0.231,0.188,3283.,2.634,3.8392
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.087,-0.975,2722.,3.047,1.4629
0.0000,0.355,0.743,3662.,2.455,5.8437
0.0000,0.231,0.188,3283.,2.634,3.8392
0.0000,0.231,0.188,3283.,2.634,3.8392
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.231,0.188,3283.,2.634,3.8392
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.355,0.743,3662.,2.455,5.8437
0.0000,0.423,0.954,3792.,2.381,6.9443
0.0000,0.087,-0.975,2722.,3.047,1.4629
0.0000,0.231,0.188,3283.,2.634,3.8392
0.0000,0.071,-1.173,2700.,3.140,1.1847
0.0000,0.072,-1.152,2702.,3.130,1.2121
0.0000,0.231,0.188,3283.,2.634,3.8392
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.231,0.188,3283.,2.634,3.8392
0.0000,0.355,0.743,3662.,2.455,5.8437
0.0000,0.087,-0.975,2722.,3.047,1.4629
0.0000,0.231,0.188,3283.,2.634,3.8392
0.0000,0.066,-1.237,2690.,3.170,1.1084
0.0000,0.494,1.126,3883.,2.317,8.0755
