age,mass,Lbol,teff,logg,radius
0.0000,0.429,0.864,3532.,2.353,7.2173
0.0000,0.513,1.067,3638.,2.279,8.5995
0.0000,0.555,1.153,3676.,2.246,9.2918
0.0000,0.595,1.225,3705.,2.217,9.9500
0.0000,0.633,1.290,3730.,2.191,10.5791
0.0000,0.671,1.348,3750.,2.167,11.1891
0.0000,0.708,1.401,3766.,2.145,11.7928
0.0000,0.078,-1.183,2522.,3.074,1.3419
0.0000,0.468,0.965,3587.,2.317,7.8656
0.0000,0.468,0.965,3587.,2.317,7.8656
0.0000,0.468,0.965,3587.,2.317,7.8656
0.0000,0.468,0.965,3587.,2.317,7.8656
0.0000,0.468,0.965,3587.,2.317,7.8656
0.0000,0.078,-1.183,2522.,3.074,1.3419
0.0000,0.468,0.965,3587.,2.317,7.8656
0.0000,0.078,-1.183,2522.,3.074,1.3419
0.0000,0.468,0.965,3587.,2.317,7.8656
0.0000,0.468,0.965,3586.,2.317,7.8655
0.0000,0.224,0.010,2972.,2.625,3.8136
0.0000,0.468,0.965,3586.,2.317,7.8655
0.0000,0.468,0.965,3586.,2.317,7.8655
0.0000,0.201,-0.146,2864.,2.670,3.4344
0.0000,0.277,0.305,3171.,2.536,4.7074
0.0000,0.078,-1.183,2522.,3.074,1.3419
0.0000,0.468,0.965,3586.,2.317,7.8655
0.0000,0.468,0.965,3586.,2.317,7.8655
0.0000,0.063,-1.379,2507.,3.169,1.0839
0.0000,0.468,0.965,3586.,2.317,7.8655
0.0000,0.468,0.965,3586.,2.317,7.8655
0.0000,0.130,-0.678,2614.,2.854,2.2344
0.0000,0.078,-1.183,2522.,3.074,1.3419
0.0000,0.468,0.965,3586.,2.317,7.8655
0.0000,0.468,0.965,3586.,2.317,7.8655
0.0000,0.468,0.965,3586.,2.317,7.8655
0.0000,0.468,0.965,3586.,2.317,7.8655
0.0000,0.078,-1.183,2522.,3.074,1.3419
0.0000,0.468,0.964,3586.,2.317,7.8655
0.0000,0.060,-1.427,2504.,3.192,1.0277
0.0000,0.061,-1.410,2505.,3.184,1.0473
0.0000,0.065,-1.357,2509.,3.158,1.1099
0.0000,0.065,-1.347,2509.,3.153,1.1220
0.0000,0.067,-1.330,2510.,3.145,1.1432
0.0000,0.067,-1.319,2511.,3.140,1.1569
0.0000,0.068,-1.316,2512.,3.138,1.1613
0.0000,0.068,-1.308,2512.,3.134,1.1709
0.0000,0.068,-1.306,2512.,3.133,1.1733
0.0000,0.069,-1.300,2513.,3.130,1.1816
0.0000,0.069,-1.294,2513.,3.127,1.1897
0.0000,0.070,-1.285,2514.,3.123,1.2004
0.0000,0.070,-1.282,2514.,3.122,1.2045
0.0000,0.071,-1.271,2515.,3.116,1.2191
0.0000,0.072,-1.258,2516.,3.110,1.2361
0.0000,0.073,-1.244,2517.,3.103,1.2560
0.0000,0.074,-1.228,2518.,3.095,1.2778
0.0000,0.075,-1.213,2520.,3.088,1.2987
0.0000,0.076,-1.198,2521.,3.081,1.3191
0.0000,0.079,-1.164,2524.,3.065,1.3697
0.0000,0.081,-1.141,2526.,3.054,1.4032
0.0000,0.084,-1.116,2529.,3.042,1.4421
0.0000,0.086,-1.088,2532.,3.029,1.4857
0.0000,0.089,-1.055,2535.,3.014,1.5375
0.0000,0.092,-1.020,2539.,2.998,1.5966
0.0000,0.097,-0.981,2542.,2.979,1.6674
0.0000,0.101,-0.936,2547.,2.959,1.7472
0.0000,0.107,-0.885,2556.,2.937,1.8397
0.0000,0.113,-0.825,2571.,2.912,1.9496
0.0000,0.121,-0.756,2590.,2.884,2.0788
0.0000,0.140,-0.598,2640.,2.823,2.4015
0.0000,0.151,-0.514,2670.,2.791,2.5867
0.0000,0.164,-0.424,2703.,2.758,2.7999
0.0000,0.181,-0.293,2773.,2.715,3.0942
0.0000,0.249,0.162,3077.,2.580,4.2417
0.0000,0.309,0.445,3260.,2.491,5.2308
0.0000,0.345,0.591,3364.,2.446,5.8147
0.0000,0.385,0.733,3455.,2.399,6.4910
0.0000,0.429,0.863,3532.,2.353,7.2172
0.0000,0.513,1.066,3636.,2.279,8.5994
0.0000,0.555,1.152,3675.,2.246,9.2915
0.0000,0.595,1.225,3703.,2.217,9.9497
0.0000,0.633,1.289,3728.,2.191,10.5788
0.0000,0.671,1.347,3747.,2.167,11.1887
0.0000,0.708,1.400,3764.,2.145,11.7924
0.0000,0.468,0.964,3586.,2.317,7.8655
0.0000,0.468,0.964,3586.,2.317,7.8655
0.0000,0.468,0.964,3586.,2.317,7.8655
0.0000,0.063,-1.379,2507.,3.169,1.0839
0.0000,0.078,-1.183,2522.,3.074,1.3419
0.0000,0.468,0.964,3586.,2.317,7.8654
0.0000,0.468,0.964,3586.,2.317,7.8654
0.0000,0.468,0.964,3585.,2.317,7.8654
0.0000,0.468,0.964,3585.,2.317,7.8654
0.0000,0.078,-1.183,2523.,3.074,1.3419
0.0000,0.468,0.964,3585.,2.317,7.8654
0.0000,0.468,0.964,3585.,2.317,7.8654
0.0000,0.224,0.010,2973.,2.625,3.8137
0.0000,0.468,0.964,3585.,2.317,7.8654
0.0000,0.078,-1.182,2523.,3.074,1.3419
0.0000,0.468,0.964,3585.,2.317,7.8654
0.0000,0.201,-0.145,2865.,2.670,3.4345
0.0000,0.277,0.305,3171.,2.536,4.7075
0.0000,0.468,0.964,3585.,2.317,7.8654
0.0000,0.468,0.964,3585.,2.317,7.8654
0.0000,0.063,-1.379,2507.,3.169,1.0839
0.0000,0.468,0.964,3585.,2.317,7.8654
0.0000,0.078,-1.182,2523.,3.074,1.3419
0.0000,0.130,-0.678,2614.,2.854,2.2345
0.0000,0.468,0.964,3585.,2.317,7.8654
0.0000,0.468,0.964,3585.,2.317,7.8654
0.0000,0.468,0.964,3585.,2.317,7.8654
0.0000,0.468,0.964,3585.,2.317,7.8654
0.0000,0.078,-1.182,2523.,3.074,1.3419
0.0000,0.468,0.964,3585.,2.317,7.8654
0.0000,0.468,0.964,3585.,2.317,7.8653
0.0000,0.181,-0.292,2774.,2.715,3.0943
0.0000,0.468,0.964,3585.,2.317,7.8653
0.0000,0.078,-1.182,2523.,3.074,1.3419
0.0000,0.468,0.964,3585.,2.317,7.8653
0.0000,0.468,0.964,3585.,2.317,7.8653
0.0000,0.063,-1.379,2507.,3.169,1.0839
0.0000,0.468,0.964,3584.,2.317,7.8653
0.0000,0.633,1.288,3725.,2.191,10.5784
0.0000,0.468,0.964,3584.,2.317,7.8653
0.0000,0.078,-1.182,2523.,3.074,1.3419
0.0000,0.468,0.964,3584.,2.317,7.8653
0.0000,0.468,0.964,3584.,2.317,7.8653
0.0000,0.468,0.964,3584.,2.317,7.8653
0.0000,0.070,-1.285,2514.,3.123,1.2005
0.0000,0.468,0.964,3584.,2.317,7.8653
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.964,3584.,2.317,7.8653
0.0000,0.468,0.964,3584.,2.317,7.8653
0.0000,0.468,0.964,3584.,2.317,7.8653
0.0000,0.468,0.964,3584.,2.317,7.8653
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.964,3584.,2.317,7.8653
0.0000,0.468,0.964,3584.,2.317,7.8653
0.0000,0.063,-1.379,2507.,3.169,1.0839
0.0000,0.468,0.963,3584.,2.317,7.8652
0.0000,0.468,0.963,3584.,2.317,7.8652
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.963,3584.,2.317,7.8652
0.0000,0.468,0.963,3584.,2.317,7.8652
0.0000,0.468,0.963,3584.,2.317,7.8652
0.0000,0.065,-1.357,2509.,3.158,1.1099
0.0000,0.140,-0.597,2641.,2.823,2.4016
0.0000,0.151,-0.513,2671.,2.791,2.5868
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.963,3584.,2.317,7.8652
0.0000,0.468,0.963,3583.,2.317,7.8652
0.0000,0.468,0.963,3583.,2.317,7.8652
0.0000,0.468,0.963,3583.,2.317,7.8652
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.063,-1.379,2507.,3.169,1.0839
0.0000,0.468,0.963,3583.,2.317,7.8652
0.0000,0.468,0.963,3583.,2.317,7.8652
0.0000,0.468,0.963,3583.,2.317,7.8652
0.0000,0.060,-1.427,2504.,3.192,1.0277
0.0000,0.061,-1.410,2505.,3.184,1.0474
0.0000,0.065,-1.347,2509.,3.153,1.1220
0.0000,0.067,-1.330,2511.,3.145,1.1432
0.0000,0.067,-1.319,2511.,3.140,1.1569
0.0000,0.068,-1.316,2512.,3.138,1.1613
0.0000,0.068,-1.308,2512.,3.134,1.1709
0.0000,0.068,-1.306,2512.,3.133,1.1733
0.0000,0.069,-1.300,2513.,3.130,1.1817
0.0000,0.069,-1.293,2513.,3.127,1.1897
0.0000,0.070,-1.282,2514.,3.122,1.2045
0.0000,0.071,-1.271,2515.,3.116,1.2192
0.0000,0.072,-1.258,2516.,3.110,1.2361
0.0000,0.073,-1.244,2517.,3.103,1.2561
0.0000,0.074,-1.228,2519.,3.095,1.2778
0.0000,0.075,-1.213,2520.,3.088,1.2987
0.0000,0.076,-1.198,2521.,3.081,1.3191
0.0000,0.079,-1.163,2525.,3.065,1.3697
0.0000,0.081,-1.141,2527.,3.054,1.4033
0.0000,0.084,-1.115,2529.,3.042,1.4421
0.0000,0.086,-1.087,2532.,3.029,1.4857
0.0000,0.089,-1.055,2536.,3.014,1.5375
0.0000,0.092,-1.020,2540.,2.998,1.5967
0.0000,0.097,-0.980,2542.,2.979,1.6674
0.0000,0.101,-0.936,2548.,2.959,1.7473
0.0000,0.107,-0.885,2557.,2.937,1.8397
0.0000,0.113,-0.825,2571.,2.912,1.9497
0.0000,0.121,-0.756,2591.,2.884,2.0789
0.0000,0.164,-0.422,2705.,2.758,2.8000
0.0000,0.249,0.163,3079.,2.580,4.2418
0.0000,0.309,0.445,3261.,2.491,5.2308
0.0000,0.345,0.591,3364.,2.446,5.8146
0.0000,0.385,0.732,3454.,2.399,6.4909
0.0000,0.429,0.862,3530.,2.353,7.2171
0.0000,0.513,1.065,3633.,2.279,8.5990
0.0000,0.555,1.150,3671.,2.246,9.2910
0.0000,0.595,1.223,3699.,2.217,9.9491
0.0000,0.671,1.345,3742.,2.167,11.1879
0.0000,0.708,1.398,3758.,2.145,11.7914
0.0000,0.468,0.963,3583.,2.317,7.8652
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.963,3583.,2.317,7.8652
0.0000,0.063,-1.379,2507.,3.169,1.0839
0.0000,0.468,0.963,3583.,2.317,7.8652
0.0000,0.468,0.963,3583.,2.317,7.8652
0.0000,0.065,-1.357,2509.,3.158,1.1099
0.0000,0.468,0.963,3583.,2.317,7.8652
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.963,3583.,2.317,7.8651
0.0000,0.468,0.963,3583.,2.317,7.8651
0.0000,0.063,-1.379,2507.,3.169,1.0839
0.0000,0.468,0.963,3583.,2.317,7.8651
0.0000,0.468,0.963,3583.,2.317,7.8651
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.963,3583.,2.317,7.8651
0.0000,0.224,0.012,2976.,2.625,3.8138
0.0000,0.468,0.963,3583.,2.317,7.8651
0.0000,0.468,0.963,3583.,2.317,7.8651
0.0000,0.201,-0.143,2868.,2.670,3.4347
0.0000,0.277,0.306,3173.,2.536,4.7076
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.963,3583.,2.317,7.8651
0.0000,0.468,0.963,3583.,2.317,7.8651
0.0000,0.468,0.963,3582.,2.317,7.8651
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.963,3582.,2.317,7.8651
0.0000,0.130,-0.677,2615.,2.854,2.2346
0.0000,0.070,-1.285,2514.,3.123,1.2005
0.0000,0.468,0.963,3582.,2.317,7.8651
0.0000,0.468,0.963,3582.,2.317,7.8651
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.063,-1.378,2507.,3.169,1.0839
0.0000,0.468,0.963,3582.,2.317,7.8651
0.0000,0.468,0.963,3582.,2.317,7.8651
0.0000,0.468,0.963,3582.,2.317,7.8651
0.0000,0.181,-0.291,2776.,2.715,3.0944
0.0000,0.468,0.963,3582.,2.317,7.8651
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.963,3582.,2.317,7.8651
0.0000,0.468,0.963,3582.,2.317,7.8650
0.0000,0.468,0.963,3582.,2.317,7.8650
0.0000,0.065,-1.357,2509.,3.158,1.1099
0.0000,0.633,1.286,3721.,2.191,10.5777
0.0000,0.468,0.963,3582.,2.317,7.8650
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.963,3582.,2.317,7.8650
0.0000,0.063,-1.378,2507.,3.169,1.0839
0.0000,0.468,0.963,3582.,2.317,7.8650
0.0000,0.468,0.963,3582.,2.317,7.8650
0.0000,0.468,0.962,3582.,2.317,7.8650
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.962,3582.,2.317,7.8650
0.0000,0.468,0.962,3582.,2.317,7.8650
0.0000,0.468,0.962,3582.,2.317,7.8650
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.962,3582.,2.317,7.8650
0.0000,0.468,0.962,3582.,2.317,7.8650
0.0000,0.468,0.962,3582.,2.317,7.8650
0.0000,0.468,0.962,3581.,2.317,7.8650
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.063,-1.378,2507.,3.169,1.0839
0.0000,0.468,0.962,3581.,2.317,7.8650
0.0000,0.468,0.962,3581.,2.317,7.8650
0.0000,0.468,0.962,3581.,2.317,7.8650
0.0000,0.468,0.962,3581.,2.317,7.8650
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.962,3581.,2.317,7.8650
0.0000,0.140,-0.596,2642.,2.823,2.4017
0.0000,0.151,-0.513,2672.,2.791,2.5869
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.063,-1.378,2507.,3.169,1.0839
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.060,-1.427,2504.,3.192,1.0278
0.0000,0.061,-1.410,2505.,3.184,1.0474
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.063,-1.378,2507.,3.169,1.0839
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.468,0.962,3581.,2.317,7.8649
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.962,3580.,2.317,7.8649
0.0000,0.468,0.962,3580.,2.317,7.8649
0.0000,0.468,0.962,3580.,2.317,7.8649
0.0000,0.468,0.962,3580.,2.317,7.8648
0.0000,0.063,-1.378,2507.,3.169,1.0839
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.962,3580.,2.317,7.8648
0.0000,0.468,0.962,3580.,2.317,7.8648
0.0000,0.468,0.962,3580.,2.317,7.8648
0.0000,0.070,-1.285,2514.,3.123,1.2005
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.962,3580.,2.317,7.8648
0.0000,0.468,0.962,3580.,2.317,7.8648
0.0000,0.468,0.962,3580.,2.317,7.8648
0.0000,0.468,0.962,3580.,2.317,7.8648
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.962,3580.,2.317,7.8648
0.0000,0.468,0.962,3580.,2.317,7.8648
0.0000,0.063,-1.378,2507.,3.169,1.0839
0.0000,0.468,0.962,3580.,2.317,7.8648
0.0000,0.468,0.962,3580.,2.317,7.8648
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.962,3580.,2.317,7.8648
0.0000,0.468,0.962,3580.,2.317,7.8648
0.0000,0.468,0.961,3580.,2.317,7.8648
0.0000,0.065,-1.357,2509.,3.158,1.1100
0.0000,0.468,0.961,3580.,2.317,7.8648
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.961,3580.,2.317,7.8648
0.0000,0.468,0.961,3580.,2.317,7.8648
0.0000,0.468,0.961,3580.,2.317,7.8648
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.961,3580.,2.317,7.8648
0.0000,0.063,-1.378,2507.,3.169,1.0839
0.0000,0.468,0.961,3580.,2.317,7.8648
0.0000,0.079,-1.163,2525.,3.065,1.3698
0.0000,0.468,0.961,3580.,2.317,7.8647
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.063,-1.378,2508.,3.169,1.0839
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.277,0.307,3175.,2.536,4.7077
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.092,-1.019,2540.,2.998,1.5968
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.063,-1.378,2508.,3.169,1.0839
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.468,0.961,3579.,2.317,7.8647
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3579.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.063,-1.378,2508.,3.169,1.0839
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.078,-1.182,2523.,3.074,1.3420
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.468,0.961,3578.,2.317,7.8646
0.0000,0.065,-1.347,2510.,3.153,1.1221
0.0000,0.067,-1.330,2511.,3.145,1.1433
0.0000,0.067,-1.319,2512.,3.139,1.1570
0.0000,0.068,-1.315,2512.,3.138,1.1613
0.0000,0.068,-1.308,2513.,3.134,1.1710
0.0000,0.068,-1.306,2513.,3.133,1.1734
0.0000,0.069,-1.299,2513.,3.130,1.1817
0.0000,0.069,-1.293,2514.,3.127,1.1898
0.0000,0.070,-1.282,2515.,3.121,1.2046
0.0000,0.071,-1.271,2515.,3.116,1.2192
0.0000,0.072,-1.258,2516.,3.110,1.2361
0.0000,0.073,-1.243,2518.,3.103,1.2561
0.0000,0.074,-1.227,2519.,3.095,1.2779
0.0000,0.075,-1.212,2520.,3.088,1.2988
0.0000,0.076,-1.198,2522.,3.081,1.3192
