age,mass,Lbol,teff,logg,radius
0.0000,0.060,-0.831,3606.,3.231,0.9836
0.0000,0.064,-0.761,3627.,3.200,1.0545
0.0000,0.068,-0.697,3646.,3.172,1.1230
0.0000,0.070,-0.671,3655.,3.160,1.1522
0.0000,0.073,-0.623,3670.,3.139,1.2071
0.0000,0.076,-0.581,3684.,3.121,1.2572
0.0000,0.077,-0.571,3687.,3.117,1.2702
0.0000,0.079,-0.543,3696.,3.105,1.3053
0.0000,0.081,-0.519,3704.,3.095,1.3354
0.0000,0.081,-0.512,3707.,3.092,1.3447
0.0000,0.083,-0.493,3714.,3.084,1.3687
0.0000,0.084,-0.482,3718.,3.079,1.3835
0.0000,0.084,-0.478,3719.,3.077,1.3897
0.0000,0.085,-0.470,3722.,3.074,1.3998
0.0000,0.085,-0.468,3723.,3.073,1.4019
0.0000,0.085,-0.462,3725.,3.071,1.4103
0.0000,0.086,-0.458,3726.,3.069,1.4158
0.0000,0.086,-0.457,3727.,3.068,1.4177
0.0000,0.086,-0.454,3728.,3.067,1.4222
0.0000,0.086,-0.451,3729.,3.066,1.4253
0.0000,0.086,-0.451,3729.,3.066,1.4263
0.0000,0.086,-0.449,3730.,3.065,1.4285
0.0000,0.086,-0.449,3730.,3.065,1.4291
0.0000,0.087,-0.447,3730.,3.064,1.4311
0.0000,0.087,-0.446,3731.,3.064,1.4324
0.0000,0.087,-0.446,3731.,3.064,1.4329
0.0000,0.087,-0.445,3731.,3.063,1.4338
0.0000,0.087,-0.444,3731.,3.063,1.4350
0.0000,0.087,-0.444,3731.,3.063,1.4360
0.0000,0.087,-0.443,3732.,3.062,1.4371
0.0000,0.087,-0.442,3732.,3.062,1.4383
0.0000,0.087,-0.441,3732.,3.062,1.4398
0.0000,0.087,-0.439,3733.,3.061,1.4417
0.0000,0.087,-0.437,3734.,3.060,1.4453
0.0000,0.088,-0.432,3735.,3.058,1.4523
0.0000,0.088,-0.428,3737.,3.056,1.4571
0.0000,0.088,-0.426,3737.,3.055,1.4603
0.0000,0.089,-0.423,3738.,3.054,1.4645
0.0000,0.089,-0.419,3740.,3.052,1.4700
0.0000,0.090,-0.412,3742.,3.050,1.4798
0.0000,0.090,-0.404,3745.,3.046,1.4913
0.0000,0.091,-0.395,3748.,3.042,1.5049
0.0000,0.092,-0.386,3751.,3.038,1.5181
0.0000,0.093,-0.375,3754.,3.034,1.5348
0.0000,0.094,-0.361,3759.,3.028,1.5564
0.0000,0.096,-0.342,3764.,3.020,1.5850
0.0000,0.099,-0.315,3772.,3.008,1.6291
0.0000,0.101,-0.290,3780.,2.997,1.6684
0.0000,0.101,-0.285,3783.,2.995,1.6763
0.0000,0.104,-0.261,3793.,2.986,1.7138
0.0000,0.108,-0.214,3818.,2.968,1.7867
0.0000,0.114,-0.155,3850.,2.946,1.8793
0.0000,0.121,-0.090,3885.,2.922,1.9910
0.0000,0.129,-0.013,3931.,2.894,2.1247
0.0000,0.139,0.075,3984.,2.862,2.2866
0.0000,0.068,-0.697,3646.,3.172,1.1230
0.0000,0.087,-0.441,3732.,3.062,1.4398
0.0000,0.060,-0.831,3607.,3.231,0.9836
0.0000,0.064,-0.761,3627.,3.200,1.0545
0.0000,0.070,-0.671,3655.,3.160,1.1522
0.0000,0.073,-0.623,3670.,3.139,1.2071
0.0000,0.076,-0.581,3684.,3.121,1.2572
0.0000,0.077,-0.571,3687.,3.117,1.2702
0.0000,0.079,-0.543,3697.,3.105,1.3053
0.0000,0.081,-0.519,3704.,3.095,1.3355
0.0000,0.081,-0.512,3707.,3.092,1.3447
0.0000,0.083,-0.493,3714.,3.084,1.3687
0.0000,0.084,-0.482,3718.,3.079,1.3835
0.0000,0.084,-0.478,3719.,3.077,1.3898
0.0000,0.085,-0.470,3722.,3.074,1.3998
0.0000,0.085,-0.468,3723.,3.073,1.4019
0.0000,0.085,-0.462,3725.,3.071,1.4103
0.0000,0.086,-0.458,3726.,3.069,1.4158
0.0000,0.086,-0.457,3727.,3.068,1.4177
0.0000,0.086,-0.453,3728.,3.067,1.4222
0.0000,0.086,-0.451,3729.,3.066,1.4253
0.0000,0.086,-0.450,3729.,3.066,1.4263
0.0000,0.086,-0.449,3730.,3.065,1.4286
0.0000,0.086,-0.449,3730.,3.065,1.4291
0.0000,0.087,-0.447,3730.,3.064,1.4311
0.0000,0.087,-0.446,3731.,3.064,1.4324
0.0000,0.087,-0.446,3731.,3.064,1.4329
0.0000,0.087,-0.445,3731.,3.063,1.4338
0.0000,0.087,-0.444,3731.,3.063,1.4350
0.0000,0.087,-0.443,3732.,3.063,1.4360
0.0000,0.087,-0.443,3732.,3.062,1.4371
0.0000,0.087,-0.442,3732.,3.062,1.4383
0.0000,0.087,-0.439,3733.,3.061,1.4417
0.0000,0.087,-0.437,3734.,3.060,1.4453
0.0000,0.088,-0.432,3735.,3.058,1.4523
0.0000,0.088,-0.428,3737.,3.056,1.4571
0.0000,0.088,-0.426,3738.,3.055,1.4603
0.0000,0.089,-0.423,3739.,3.054,1.4645
0.0000,0.089,-0.419,3740.,3.052,1.4700
0.0000,0.090,-0.412,3742.,3.050,1.4798
0.0000,0.090,-0.404,3745.,3.046,1.4913
0.0000,0.091,-0.395,3748.,3.042,1.5049
0.0000,0.092,-0.386,3751.,3.038,1.5181
0.0000,0.093,-0.375,3755.,3.034,1.5348
0.0000,0.094,-0.361,3759.,3.028,1.5564
0.0000,0.096,-0.342,3765.,3.020,1.5850
0.0000,0.099,-0.315,3773.,3.008,1.6291
0.0000,0.101,-0.290,3781.,2.997,1.6684
