age,mass,Lbol,teff,logg,radius
0.0000,0.099,-0.894,2654.,2.977,1.6900
0.0000,0.071,-1.211,2620.,3.126,1.2039
0.0000,0.072,-1.191,2622.,3.116,1.2303
0.0000,0.260,0.244,3176.,2.570,4.3769
0.0000,0.359,0.665,3451.,2.434,6.0185
0.0000,0.524,1.107,3697.,2.277,8.7184
0.0000,0.066,-1.274,2615.,3.156,1.1242
0.0000,0.099,-0.894,2654.,2.977,1.6900
0.0000,0.072,-1.191,2622.,3.116,1.2303
0.0000,0.359,0.665,3451.,2.434,6.0185
0.0000,0.099,-0.894,2654.,2.977,1.6900
0.0000,0.072,-1.191,2622.,3.116,1.2303
0.0000,0.359,0.665,3451.,2.434,6.0185
0.0000,0.071,-1.211,2620.,3.126,1.2039
0.0000,0.066,-1.274,2615.,3.156,1.1242
0.0000,0.099,-0.894,2654.,2.977,1.6900
0.0000,0.260,0.245,3176.,2.570,4.3769
0.0000,0.072,-1.191,2622.,3.116,1.2303
0.0000,0.359,0.665,3451.,2.434,6.0184
0.0000,0.099,-0.894,2654.,2.977,1.6900
0.0000,0.066,-1.274,2615.,3.156,1.1242
0.0000,0.071,-1.211,2620.,3.126,1.2039
0.0000,0.359,0.665,3451.,2.434,6.0184
0.0000,0.060,-1.365,2607.,3.200,1.0186
0.0000,0.061,-1.346,2609.,3.191,1.0399
0.0000,0.064,-1.306,2612.,3.172,1.0856
0.0000,0.065,-1.283,2614.,3.160,1.1133
0.0000,0.068,-1.246,2617.,3.142,1.1594
0.0000,0.069,-1.236,2618.,3.138,1.1711
0.0000,0.069,-1.233,2618.,3.136,1.1758
0.0000,0.069,-1.227,2619.,3.133,1.1834
0.0000,0.070,-1.225,2619.,3.132,1.1855
0.0000,0.070,-1.220,2619.,3.130,1.1918
0.0000,0.070,-1.219,2619.,3.129,1.1937
0.0000,0.071,-1.201,2621.,3.121,1.2164
0.0000,0.073,-1.177,2623.,3.109,1.2485
0.0000,0.074,-1.166,2625.,3.104,1.2639
0.0000,0.075,-1.155,2626.,3.099,1.2787
0.0000,0.076,-1.140,2627.,3.092,1.2993
0.0000,0.077,-1.124,2629.,3.084,1.3216
0.0000,0.079,-1.108,2631.,3.076,1.3453
0.0000,0.080,-1.094,2632.,3.070,1.3649
0.0000,0.081,-1.076,2634.,3.062,1.3906
0.0000,0.083,-1.054,2636.,3.051,1.4249
0.0000,0.085,-1.029,2639.,3.040,1.4627
0.0000,0.091,-0.970,2646.,3.012,1.5575
0.0000,0.095,-0.933,2650.,2.995,1.6198
0.0000,0.104,-0.847,2661.,2.956,1.7730
0.0000,0.110,-0.793,2673.,2.933,1.8719
0.0000,0.116,-0.730,2690.,2.907,1.9879
0.0000,0.125,-0.658,2710.,2.879,2.1256
0.0000,0.145,-0.498,2761.,2.816,2.4637
0.0000,0.156,-0.415,2789.,2.784,2.6553
0.0000,0.170,-0.314,2834.,2.748,2.8889
0.0000,0.189,-0.186,2898.,2.704,3.2009
0.0000,0.210,-0.042,2991.,2.660,3.5478
0.0000,0.322,0.522,3354.,2.481,5.3998
0.0000,0.401,0.800,3535.,2.389,6.6985
0.0000,0.439,0.906,3594.,2.351,7.3175
0.0000,0.482,1.013,3651.,2.312,8.0251
0.0000,0.564,1.184,3729.,2.246,9.3659
0.0000,0.602,1.253,3757.,2.219,9.9844
0.0000,0.639,1.313,3779.,2.195,10.5771
0.0000,0.675,1.368,3797.,2.172,11.1661
0.0000,0.066,-1.274,2615.,3.156,1.1242
0.0000,0.072,-1.191,2622.,3.116,1.2303
0.0000,0.099,-0.894,2654.,2.977,1.6900
0.0000,0.359,0.665,3451.,2.434,6.0184
0.0000,0.260,0.245,3177.,2.570,4.3769
0.0000,0.099,-0.894,2654.,2.977,1.6900
0.0000,0.071,-1.211,2620.,3.126,1.2039
0.0000,0.066,-1.274,2615.,3.156,1.1242
0.0000,0.359,0.665,3451.,2.434,6.0184
0.0000,0.072,-1.191,2622.,3.116,1.2303
0.0000,0.099,-0.894,2654.,2.977,1.6900
0.0000,0.067,-1.260,2616.,3.149,1.1416
0.0000,0.359,0.665,3451.,2.434,6.0184
0.0000,0.066,-1.274,2615.,3.156,1.1242
0.0000,0.099,-0.894,2654.,2.977,1.6900
0.0000,0.071,-1.211,2620.,3.126,1.2039
0.0000,0.072,-1.191,2622.,3.116,1.2303
