age,mass,Lbol,teff,logg,radius
0.0000,0.087,-0.590,3418.,3.059,1.4451
0.0000,0.088,-0.578,3422.,3.054,1.4621
0.0000,0.089,-0.565,3426.,3.049,1.4812
0.0000,0.091,-0.550,3430.,3.042,1.5037
0.0000,0.092,-0.531,3436.,3.034,1.5311
0.0000,0.095,-0.509,3442.,3.025,1.5643
0.0000,0.097,-0.484,3450.,3.014,1.6036
0.0000,0.100,-0.453,3458.,3.001,1.6543
0.0000,0.104,-0.413,3473.,2.985,1.7169
0.0000,0.109,-0.363,3493.,2.965,1.7970
0.0000,0.115,-0.304,3520.,2.943,1.8941
0.0000,0.122,-0.236,3553.,2.917,2.0105
0.0000,0.130,-0.161,3588.,2.889,2.1488
0.0000,0.140,-0.073,3637.,2.856,2.3164
0.0000,0.152,0.020,3690.,2.822,2.5053
0.0000,0.194,0.326,3900.,2.720,3.1881
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.164,0.116,3754.,2.790,2.7037
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.177,0.207,3815.,2.760,2.9040
0.0000,0.060,-0.975,3318.,3.229,0.9853
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.164,0.116,3754.,2.790,2.7037
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.064,-0.911,3331.,3.200,1.0514
0.0000,0.068,-0.851,3345.,3.173,1.1184
0.0000,0.070,-0.819,3353.,3.159,1.1541
0.0000,0.073,-0.775,3364.,3.139,1.2065
0.0000,0.075,-0.743,3373.,3.125,1.2444
0.0000,0.076,-0.735,3375.,3.121,1.2552
0.0000,0.078,-0.713,3382.,3.112,1.2817
0.0000,0.079,-0.697,3386.,3.105,1.3028
0.0000,0.079,-0.692,3388.,3.103,1.3089
0.0000,0.080,-0.680,3392.,3.098,1.3239
0.0000,0.080,-0.677,3392.,3.097,1.3274
0.0000,0.081,-0.668,3395.,3.093,1.3390
0.0000,0.081,-0.662,3397.,3.090,1.3469
0.0000,0.082,-0.660,3398.,3.089,1.3502
0.0000,0.082,-0.656,3399.,3.087,1.3558
0.0000,0.082,-0.654,3399.,3.087,1.3572
0.0000,0.082,-0.651,3400.,3.086,1.3613
0.0000,0.082,-0.649,3401.,3.085,1.3644
0.0000,0.083,-0.648,3401.,3.084,1.3656
0.0000,0.083,-0.646,3402.,3.083,1.3685
0.0000,0.083,-0.644,3403.,3.082,1.3712
0.0000,0.083,-0.642,3403.,3.082,1.3738
0.0000,0.083,-0.638,3404.,3.080,1.3798
0.0000,0.084,-0.634,3405.,3.078,1.3839
0.0000,0.084,-0.630,3406.,3.077,1.3896
0.0000,0.084,-0.625,3408.,3.074,1.3964
0.0000,0.085,-0.619,3410.,3.071,1.4056
0.0000,0.086,-0.610,3412.,3.068,1.4167
0.0000,0.086,-0.601,3415.,3.064,1.4301
0.0000,0.087,-0.590,3419.,3.059,1.4451
0.0000,0.088,-0.578,3422.,3.054,1.4621
0.0000,0.089,-0.565,3426.,3.049,1.4812
0.0000,0.091,-0.549,3431.,3.042,1.5038
0.0000,0.092,-0.531,3436.,3.034,1.5311
0.0000,0.095,-0.509,3442.,3.025,1.5644
0.0000,0.097,-0.484,3450.,3.014,1.6036
0.0000,0.100,-0.453,3458.,3.001,1.6543
0.0000,0.104,-0.413,3474.,2.985,1.7169
0.0000,0.109,-0.363,3493.,2.965,1.7971
0.0000,0.115,-0.304,3521.,2.942,1.8942
0.0000,0.122,-0.236,3553.,2.917,2.0105
0.0000,0.130,-0.161,3589.,2.889,2.1488
0.0000,0.140,-0.073,3637.,2.856,2.3165
0.0000,0.152,0.021,3690.,2.822,2.5053
0.0000,0.194,0.326,3900.,2.720,3.1881
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.177,0.207,3815.,2.760,2.9040
0.0000,0.060,-0.975,3318.,3.229,0.9853
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.164,0.117,3754.,2.790,2.7037
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.073,-0.775,3364.,3.139,1.2065
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.177,0.207,3816.,2.760,2.9040
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.082,-0.654,3400.,3.087,1.3572
0.0000,0.140,-0.072,3638.,2.856,2.3165
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.064,-0.911,3331.,3.200,1.0514
0.0000,0.068,-0.850,3345.,3.173,1.1184
0.0000,0.070,-0.819,3353.,3.159,1.1541
0.0000,0.075,-0.743,3373.,3.125,1.2444
0.0000,0.076,-0.734,3376.,3.121,1.2552
0.0000,0.078,-0.713,3382.,3.112,1.2817
0.0000,0.079,-0.696,3387.,3.105,1.3028
0.0000,0.079,-0.692,3388.,3.103,1.3089
0.0000,0.080,-0.680,3392.,3.098,1.3239
0.0000,0.080,-0.677,3393.,3.097,1.3274
0.0000,0.081,-0.668,3395.,3.093,1.3390
0.0000,0.081,-0.662,3397.,3.090,1.3470
0.0000,0.082,-0.659,3398.,3.089,1.3503
0.0000,0.082,-0.655,3399.,3.087,1.3558
0.0000,0.082,-0.651,3401.,3.086,1.3613
0.0000,0.082,-0.649,3401.,3.085,1.3644
0.0000,0.083,-0.648,3402.,3.084,1.3657
0.0000,0.083,-0.646,3402.,3.083,1.3685
0.0000,0.083,-0.644,3403.,3.082,1.3712
0.0000,0.083,-0.642,3404.,3.082,1.3738
0.0000,0.083,-0.637,3405.,3.080,1.3798
0.0000,0.084,-0.634,3406.,3.078,1.3840
0.0000,0.084,-0.630,3407.,3.076,1.3896
0.0000,0.084,-0.625,3408.,3.074,1.3964
0.0000,0.085,-0.618,3410.,3.071,1.4056
0.0000,0.086,-0.610,3413.,3.068,1.4167
0.0000,0.086,-0.601,3416.,3.064,1.4302
0.0000,0.087,-0.590,3419.,3.059,1.4451
0.0000,0.088,-0.578,3423.,3.054,1.4622
0.0000,0.089,-0.565,3427.,3.049,1.4813
0.0000,0.091,-0.549,3431.,3.042,1.5038
0.0000,0.092,-0.531,3437.,3.034,1.5311
0.0000,0.095,-0.509,3443.,3.025,1.5644
0.0000,0.097,-0.484,3450.,3.014,1.6037
0.0000,0.100,-0.452,3459.,3.001,1.6544
0.0000,0.104,-0.412,3474.,2.985,1.7170
0.0000,0.109,-0.363,3494.,2.965,1.7971
0.0000,0.115,-0.304,3521.,2.942,1.8942
0.0000,0.122,-0.236,3554.,2.917,2.0106
0.0000,0.130,-0.161,3589.,2.889,2.1488
0.0000,0.152,0.021,3691.,2.822,2.5054
0.0000,0.194,0.326,3901.,2.720,3.1881
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.060,-0.975,3318.,3.229,0.9853
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.164,0.117,3755.,2.790,2.7038
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.073,-0.774,3365.,3.139,1.2065
0.0000,0.083,-0.640,3404.,3.081,1.3766
0.0000,0.177,0.207,3817.,2.760,2.9041
0.0000,0.083,-0.639,3404.,3.081,1.3766
0.0000,0.082,-0.654,3400.,3.087,1.3573
0.0000,0.140,-0.072,3638.,2.856,2.3166
0.0000,0.083,-0.639,3404.,3.081,1.3766
0.0000,0.070,-0.819,3353.,3.159,1.1541
0.0000,0.082,-0.649,3402.,3.085,1.3644
0.0000,0.083,-0.639,3404.,3.081,1.3766
0.0000,0.083,-0.639,3405.,3.081,1.3766
0.0000,0.083,-0.639,3405.,3.081,1.3766
0.0000,0.083,-0.639,3405.,3.081,1.3766
0.0000,0.083,-0.639,3405.,3.081,1.3766
0.0000,0.164,0.117,3756.,2.790,2.7038
0.0000,0.083,-0.639,3405.,3.081,1.3766
0.0000,0.083,-0.639,3405.,3.081,1.3766
0.0000,0.083,-0.639,3405.,3.081,1.3766
0.0000,0.083,-0.639,3405.,3.081,1.3766
0.0000,0.080,-0.680,3392.,3.098,1.3239
0.0000,0.083,-0.639,3405.,3.081,1.3766
0.0000,0.140,-0.072,3639.,2.856,2.3166
0.0000,0.083,-0.639,3405.,3.081,1.3766
0.0000,0.083,-0.639,3405.,3.081,1.3766
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.064,-0.911,3332.,3.200,1.0514
0.0000,0.068,-0.850,3346.,3.173,1.1184
0.0000,0.075,-0.743,3374.,3.125,1.2444
0.0000,0.076,-0.734,3376.,3.121,1.2552
0.0000,0.078,-0.713,3383.,3.112,1.2818
0.0000,0.079,-0.696,3387.,3.105,1.3028
0.0000,0.079,-0.691,3389.,3.103,1.3089
0.0000,0.080,-0.677,3393.,3.097,1.3275
0.0000,0.081,-0.668,3396.,3.093,1.3391
0.0000,0.081,-0.662,3398.,3.090,1.3470
0.0000,0.082,-0.659,3399.,3.089,1.3503
0.0000,0.082,-0.655,3400.,3.087,1.3559
0.0000,0.082,-0.651,3401.,3.085,1.3614
0.0000,0.083,-0.647,3402.,3.084,1.3657
0.0000,0.083,-0.645,3403.,3.083,1.3686
0.0000,0.083,-0.643,3404.,3.082,1.3713
0.0000,0.083,-0.641,3404.,3.081,1.3738
0.0000,0.083,-0.637,3405.,3.080,1.3799
0.0000,0.084,-0.634,3406.,3.078,1.3840
0.0000,0.084,-0.630,3408.,3.076,1.3897
0.0000,0.084,-0.625,3409.,3.074,1.3965
0.0000,0.085,-0.618,3411.,3.071,1.4057
0.0000,0.086,-0.610,3414.,3.068,1.4168
0.0000,0.086,-0.600,3416.,3.064,1.4302
0.0000,0.087,-0.590,3420.,3.059,1.4452
0.0000,0.088,-0.577,3423.,3.054,1.4622
0.0000,0.089,-0.564,3427.,3.049,1.4813
0.0000,0.091,-0.549,3432.,3.042,1.5039
0.0000,0.092,-0.530,3437.,3.034,1.5312
0.0000,0.095,-0.508,3444.,3.025,1.5645
0.0000,0.097,-0.483,3451.,3.014,1.6037
0.0000,0.100,-0.452,3459.,3.001,1.6545
0.0000,0.104,-0.412,3475.,2.985,1.7170
0.0000,0.109,-0.362,3495.,2.965,1.7972
0.0000,0.115,-0.303,3523.,2.942,1.8943
0.0000,0.122,-0.235,3555.,2.917,2.0107
0.0000,0.130,-0.160,3590.,2.889,2.1490
0.0000,0.152,0.022,3692.,2.822,2.5055
0.0000,0.194,0.327,3902.,2.720,3.1882
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.060,-0.974,3318.,3.229,0.9853
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.140,-0.071,3640.,2.856,2.3167
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.177,0.208,3818.,2.760,2.9041
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.073,-0.774,3365.,3.139,1.2066
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.070,-0.819,3353.,3.159,1.1542
0.0000,0.082,-0.648,3402.,3.084,1.3645
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.080,-0.679,3393.,3.098,1.3240
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.164,0.118,3757.,2.790,2.7039
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.140,-0.071,3640.,2.856,2.3167
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.082,-0.654,3401.,3.087,1.3573
0.0000,0.177,0.209,3819.,2.759,2.9042
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.092,-0.530,3438.,3.034,1.5313
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.082,-0.653,3401.,3.087,1.3574
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.080,-0.679,3393.,3.098,1.3240
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.082,-0.648,3403.,3.084,1.3645
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.645,3404.,3.083,1.3687
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.164,0.119,3758.,2.790,2.7040
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.082,-0.653,3401.,3.087,1.3574
0.0000,0.083,-0.639,3405.,3.081,1.3767
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.064,-0.911,3332.,3.200,1.0515
0.0000,0.068,-0.850,3346.,3.173,1.1185
0.0000,0.075,-0.743,3374.,3.125,1.2445
0.0000,0.076,-0.734,3377.,3.121,1.2553
0.0000,0.078,-0.712,3383.,3.112,1.2818
0.0000,0.079,-0.696,3388.,3.105,1.3029
0.0000,0.079,-0.691,3390.,3.103,1.3090
0.0000,0.080,-0.676,3394.,3.097,1.3275
0.0000,0.081,-0.667,3397.,3.093,1.3392
0.0000,0.081,-0.661,3399.,3.090,1.3471
0.0000,0.082,-0.659,3400.,3.089,1.3504
0.0000,0.082,-0.654,3401.,3.087,1.3560
0.0000,0.082,-0.650,3402.,3.085,1.3614
0.0000,0.083,-0.647,3403.,3.084,1.3658
0.0000,0.083,-0.643,3404.,3.082,1.3713
0.0000,0.083,-0.641,3405.,3.081,1.3739
0.0000,0.083,-0.636,3406.,3.080,1.3799
0.0000,0.084,-0.633,3407.,3.078,1.3841
0.0000,0.084,-0.629,3408.,3.076,1.3897
0.0000,0.084,-0.624,3410.,3.074,1.3966
0.0000,0.085,-0.617,3412.,3.071,1.4057
0.0000,0.086,-0.609,3414.,3.068,1.4169
0.0000,0.086,-0.600,3417.,3.064,1.4303
0.0000,0.087,-0.589,3421.,3.059,1.4452
0.0000,0.088,-0.577,3424.,3.054,1.4623
0.0000,0.089,-0.564,3428.,3.048,1.4814
0.0000,0.091,-0.548,3433.,3.042,1.5040
0.0000,0.095,-0.508,3445.,3.025,1.5646
0.0000,0.097,-0.483,3452.,3.014,1.6038
0.0000,0.100,-0.451,3460.,3.001,1.6546
0.0000,0.104,-0.411,3476.,2.985,1.7171
0.0000,0.109,-0.362,3496.,2.965,1.7973
0.0000,0.115,-0.302,3524.,2.942,1.8944
0.0000,0.122,-0.234,3557.,2.917,2.0108
0.0000,0.130,-0.160,3591.,2.889,2.1491
0.0000,0.152,0.022,3694.,2.822,2.5057
0.0000,0.194,0.328,3904.,2.720,3.1883
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.073,-0.774,3366.,3.139,1.2066
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.070,-0.819,3354.,3.159,1.1542
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.082,-0.653,3401.,3.087,1.3574
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.060,-0.974,3319.,3.229,0.9854
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3767
0.0000,0.083,-0.639,3406.,3.081,1.3768
0.0000,0.083,-0.639,3406.,3.081,1.3768
0.0000,0.083,-0.639,3406.,3.081,1.3768
0.0000,0.083,-0.639,3406.,3.081,1.3768
0.0000,0.083,-0.639,3406.,3.081,1.3768
